,input,answer,predict,judge
87358,C(NC(Cc1ccc(C)o1)=O)[C@@H]1OC[C@H]2[C@@H]1CN(C([C@@H]1COCCN1C(OC(C)(C)C)=O)=O)CC2,Cc1ccc(CC(=O)NC[C@@H]2OC[C@@H]3CCN(C(=O)[C@@H]4COCCN4C(=O)OC(C)(C)C)C[C@@H]32)o1,Cc1ccc(CC(=O)NC[C@@H]2OC[C@@H]3CCN(C(=O)[C@@H]4COCCN4C(=O)OC(C)(C)C)C[C@@H]32)o1,True
87359,C1CC(NC(CCn2nncc2)=O)(CNC(c2[nH]cc(C)n2)=O)C1,Cc1c[nH]c(C(=O)NCC2(NC(=O)CCn3ccnn3)CCC2)n1,Cc1c[nH]c(C(=O)NCC2(NC(=O)CCn3ccnn3)CCC2)n1,True
87360,c1c2c(ccc1)O[C@H](CC(N1C[C@@H]3COC[C@@H]([C@@H]3NC([C@@H](C(C)C)c3ccccc3)=O)C1)=O)CN2,CC(C)[C@H](C(=O)N[C@@H]1[C@H]2COC[C@@H]1CN(C(=O)C[C@@H]1CNc3ccccc3O1)C2)c1ccccc1,CC(C)[C@H](C(=O)N[C@@H]1[C@H]2COC[C@@H]1CN(C(=O)C[C@@H]1CNc3ccccc3O1)C2)c1ccccc1,True
87361,c1cc(Oc2ccc(C(=O)N[C@@H]3C[C@@H]4CC[C@H](C3)N4C(=O)c3cc(OC)nn3C)cc2)ncc1Cl,COc1cc(C(=O)N2[C@H]3CC[C@@H]2C[C@H](NC(=O)c2ccc(Oc4ccc(Cl)cn4)cc2)C3)n(C)n1,COc1cc(C(=O)N2[C@H]3CC[C@@H]2C[C@H](NC(=O)c2ccc(Oc4ccc(Cl)cn4)cc2)C3)n(C)n1,True
87362,N(C(=O)[C@@H](CC)CCC)c1cn([C@H]2CCCCO2)nc1,CCC[C@H](CC)C(=O)Nc1cnn([C@H]2CCCCO2)c1,CCC[C@H](CC)C(=O)Nc1cnn([C@H]2CCCCO2)c1,True
87363,c1(Cc2ccccc2F)ncc(C(Nc2n(C)nc(C)c2Br)=O)s1,Cc1nn(C)c(NC(=O)c2cnc(Cc3ccccc3F)s2)c1Br,Cc1nn(C)c(NC(=O)c2cnc(Cc3ccccc3F)s2)c1Br,True
87364,c1cc(C)ccc1Cn1c(Cl)c(C(=O)N2C[C@H](C)S(=O)(=O)[C@@H](CC)C2)c(C)n1,CC[C@H]1CN(C(=O)c2c(C)nn(Cc3ccc(C)cc3)c2Cl)C[C@H](C)S1(=O)=O,CC[C@H]1CN(C(=O)c2c(C)nn(Cc3ccc(C)cc3)c2Cl)C[C@H](C)S1(=O)=O,True
87365,C1CN(C(C)C)[C@H](C(=O)N[C@@H]2C[C@@H]3CC[C@@H](N3C(=O)/C=N/O[C@@H]3CCCCO3)C2)C1,CC(C)N1CCC[C@H]1C(=O)N[C@@H]1C[C@@H]2CC[C@H](C1)N2C(=O)/C=N/O[C@@H]1CCCCO1,CC(C)N1CCC[C@H]1C(=O)N[C@@H]1C[C@@H]2CC[C@H](C1)N2C(=O)/C=N/O[C@@H]1CCCCO1,True
87366,C1N(C)CCN(c2cccc(-c3noc(CC4CCCCC4)n3)n2)C1,CN1CCN(c2cccc(-c3noc(CC4CCCCC4)n3)n2)CC1,CN1CCN(c2cccc(-c3noc(CC4CCCCC4)n3)n2)CC1,True
87367,O1[C@H]2C[C@@H](C(=O)N3C[C@@H]4[C@H](C3)[C@H]4CNC(c3c4c([nH]nc4)ccc3)=O)[C@@H]1[C@H]1C[C@H]12,O=C(NC[C@H]1[C@@H]2CN(C(=O)[C@@H]3C[C@@H]4O[C@H]3[C@H]3C[C@@H]43)C[C@H]12)c1cccc2[nH]ncc12,O=C(NC[C@H]1[C@@H]2CN(C(=O)[C@@H]3C[C@@H]4O[C@H]3[C@H]3C[C@@H]43)C[C@H]12)c1cccc2[nH]ncc12,True
87368,C(OC([C@@H](N(C)C(=O)CO)C)=O)C,CCOC(=O)[C@H](C)N(C)C(=O)CO,CCOC(=O)[C@H](C)N(C)C(=O)C[C@H](C)O,False
87369,Cc1ccc2c(c[nH]n2)c1C(=O)NC[C@H](C1CC1)N(C)C([C@H]1[C@H](CC)C1)=O,CC[C@@H]1C[C@H]1C(=O)N(C)[C@H](CNC(=O)c1c(C)ccc2n[nH]cc12)C1CC1,CC[C@@H]1C[C@H]1C(=O)N(C)[C@H](CNC(=O)c1[nH]nc2c(C)cccc12)C1CC1,False
87370,O1C[C@@H]2[C@@H](NC(c3ncc(O)cc3)=O)[C@@H](CN(C(=O)[C@@H]3C[C@H]3c3ccccc3)C2)C1,O=C(N[C@@H]1[C@H]2COC[C@@H]1CN(C(=O)[C@@H]1C[C@H]1c1ccccc1)C2)c1ccc(O)cn1,O=C(N[C@@H]1[C@H]2COC[C@@H]1CN(C(=O)[C@@H]1C[C@H]1c1ccccc1)C2)c1ccc(O)cn1,True
87371,c1ccc(NC(NC[C@](C)(C2CC2)O)=O)c(N2C[C@@H](C)O[C@H](C)C2)c1,C[C@@H]1CN(c2ccccc2NC(=O)NC[C@@](C)(O)C2CC2)C[C@@H](C)O1,C[C@@H]1CN(c2ccccc2NC(=O)NC[C@@](C)(O)C2CC2)C[C@@H](C)O1,True
87372,C1[C@H](C)O[C@@H](C)CC1N1CCN(CCN2CCCC2)CC1,C[C@H]1CC(N2CCN(CCN3CCCC3)CC2)C[C@H](C)O1,C[C@H]1CCN(C2CN(CCN3CCCC3)C[C@@H]2C)C[C@@H]1O,False
87373,C(C#N)C(N1CCC(OCCO)CC1)=O,N#CCC(=O)N1CCC(OCCO)CC1,N#CCC(=O)N1CCC(OCCO)CC1,True
87374,C1N(C([C@H](C)CC(=O)C)=O)C[C@@]2(COCCN(C(=O)c3cc(Cl)ccc3OCC)C2)OC1,CCOc1ccc(Cl)cc1C(=O)N1CCOC[C@]2(C1)CN(C(=O)[C@H](C)CC(C)=O)CCO2,CCOc1ccc(Cl)cc1C(=O)N1CCOC[C@]2(C1)CN(C(=O)[C@H](C)CC(C)=O)CCO2,True
87375,c1c(C(NC[C@](C)(C(C)C)NC(=O)c2cc3c(nc2)n(C)nn3)=O)cc2c(n(C)nn2)n1,CC(C)[C@@](C)(CNC(=O)c1cnc2c(c1)nnn2C)NC(=O)c1cnc2c(c1)nnn2C,CC(C)[C@@](C)(CNC(=O)c1cnc2c(c1)nnn2C)NC(=O)c1cnc2c(cnn2C)c1,False
87376,s1c(CCNC(N2[C@@H](C(F)F)CCCC2)=O)nnc1C(C)C,CC(C)c1nnc(CCNC(=O)N2CCCC[C@@H]2C(F)F)s1,CC(C)c1nnc(CCNC(=O)N2CCCC[C@@H]2C(F)F)s1,True
87377,c1ccc([C@@H]2C[C@H]2C(N[C@H]2C[C@H]3CC[C@H](N3C(=O)[C@@H]3C=C[C@H](NC(=O)OC(C)(C)C)C3)C2)=O)cc1,CC(C)(C)OC(=O)N[C@H]1C=C[C@@H](C(=O)N2[C@H]3CC[C@@H]2C[C@H](NC(=O)[C@@H]2C[C@H]2c2ccccc2)C3)C1,CC(C)(C)OC(=O)N[C@H]1C=C[C@@H](C(=O)N2[C@H]3CC[C@@H]2C[C@H](NC(=O)[C@@H]2C[C@H]2c2ccccc2)C3)C1,True
87378,n1cccc(-n2nnc(C(Nc3ccc(C)cn3)=O)c2)c1,Cc1ccc(NC(=O)c2cn(-c3cccnc3)nn2)nc1,Cc1ccc(NC(=O)c2cn(-c3cccnc3)nn2)nc1,True
87379,n1(C)c(SCCOc2c(F)cccc2)ncc1,Cn1ccnc1SCCOc1ccccc1F,Cn1ccnc1SCCO[C@H]1CSc2ccccc21,False
87380,Cc1ccc(C(=O)NC[C@H]2CCN(C(=O)c3sncc3)[C@H]2c2cccnc2)cc1F,Cc1ccc(C(=O)NC[C@H]2CCN(C(=O)c3ccns3)[C@H]2c2cccnc2)cc1F,Cc1ccc(C(=O)NC[C@H]2CCN(C(=O)c3ccns3)[C@H]2c2cccnc2)cc1F,True
87381,FC(F)(F)c1cccc(C#CCNC(N2C[C@H]3[C@H](C3(C)C)C2)=O)c1,CC1(C)[C@H]2CN(C(=O)NCC#Cc3cccc(C(F)(F)F)c3)C[C@H]21,CC1(C)[C@@H]2CN(C(=O)NCC#Cc3cccc(C(F)(F)F)c3)C[C@H]1[C@@H]1C[C@H]21,False
87382,Fc1nccnc1NCCN(C(=O)[C@@H]1C[C@@H](C)C[C@@H](C)C1)CC,CCN(CCNc1nccnc1F)C(=O)[C@@H]1C[C@@H](C)C[C@@H](C)C1,CCN(CCNc1nccnc1F)C(=O)[C@@H]1C[C@@H](C)C[C@@H](C)C1,True
87383,C1CCC[C@H](c2[nH]nc(NC(c3ccc(O)nc3)=O)c2)N1C([C@H](c1ccccn1)C)=O,C[C@H](C(=O)N1CCCC[C@@H]1c1cc(NC(=O)c2ccc(O)nc2)n[nH]1)c1ccccn1,C[C@H](C(=O)N1CCCC[C@@H]1c1cc(NC(=O)c2ccc(O)nc2)n[nH]1)c1ccccn1,True
87384,C(=O)(c1ccccc1)NC[C@@H]1CN([C@@H](C(OC)=O)c2cccnc2)CCC1,COC(=O)[C@@H](c1cccnc1)N1CCC[C@H](CNC(=O)c2ccccc2)C1,COC(=O)[C@@H](c1cccnc1)N1CCC[C@H](CNC(=O)c2ccccc2)C1,True
87385,c1(C(N2C[C@@H]3COC[C@@H]([C@@H]3NC(c3c(CC)noc3C)=O)C2)=O)ccc(OC)c(Br)n1,CCc1noc(C)c1C(=O)N[C@@H]1[C@H]2COC[C@@H]1CN(C(=O)c1ccc(OC)c(Br)n1)C2,CCc1noc(C)c1C(=O)N[C@@H]1[C@H]2COC[C@@H]1CN(C(=O)c1ccc(OC)c(Br)n1)C2,True
87386,C1[C@H](NC(c2cc(OC)c(O)cc2)=O)CCc2nc(NC(=O)Cc3n[nH]c(C)c3)sc21,COc1cc(C(=O)N[C@@H]2CCc3nc(NC(=O)Cc4cc(C)[nH]n4)sc3C2)ccc1O,COc1cc(C(=O)N[C@@H]2CCc3nc(NC(=O)Cc4cc(C)[nH]n4)sc3C2)ccc1O,True
87387,[C@@H](C)(CNC)CN[C@@H]1CCc2c1cc(Br)s2,CNC[C@@H](C)CN[C@@H]1CCc2sc(Br)cc21,CNC[C@@H](C)CN[C@@H]1CCc2sc(Br)cc21,True
87388,C1C2(CCN(C([C@@H](c3ccccc3)[C@H](C)CC)=O)CC2)CCCN1C(=O)Cc1cnc[nH]1,CC[C@@H](C)[C@@H](C(=O)N1CCC2(CCCN(C(=O)Cc3cnc[nH]3)C2)CC1)c1ccccc1,CC[C@@H](C)[C@@H](C(=O)N1CCC2(CCCN(C(=O)Cc3cnc[nH]3)C2)CC1)c1ccccc1,True
87389,[C@@H]1(NC(=O)c2cc(F)c(F)c(F)c2)C[C@H](CNC(=O)c2cc(F)c(F)c(F)c2)CCC1,O=C(NC[C@@H]1CCC[C@H](NC(=O)c2cc(F)c(F)c(F)c2)C1)c1cc(F)c(F)c(F)c1,O=C(NC[C@@H]1CCC[C@H](NC(=O)c2cc(F)c(F)c(F)c2)C1)c1cc(F)c(F)c(F)c1,True
87390,Fc1cnc(NN=C2CCCOCC2)c(F)c1,Fc1cnc(NN=C2CCCOCC2)c(F)c1,Fc1cnc(NN=C2CCCO[C@H](c3ncc[nH]3)C2)c(N2CCOCC2)c1F,False
87391,o1cc(C(=O)N(CC(F)(F)F)c2ccc(Cl)cc2)nc1CCC,CCCc1nc(C(=O)N(CC(F)(F)F)c2ccc(Cl)cc2)co1,CCCc1nc(C(=O)N(CC(F)(F)F)c2ccc(Cl)cc2)co1,True
87392,C1Oc2ccccc2O[C@H]1CNC(=O)[C@H](OC(c1ccc(S(=O)(=O)NCCOC)cc1)=O)C,COCCNS(=O)(=O)c1ccc(C(=O)O[C@H](C)C(=O)NC[C@H]2COc3ccccc3O2)cc1,COCCNS(=O)(=O)c1ccc(C(=O)O[C@H](C)C(=O)NC[C@H]2COc3ccccc3O2)cc1,True
87393,N(c1c(CN2CCCC2=O)cccc1)C(c1ccc(C(C)(C)C)cc1)=O,CC(C)(C)c1ccc(C(=O)Nc2ccccc2CN2CCCC2=O)cc1,CC(C)(C)c1ccc(C(=O)Nc2ccccc2CN2CCCC2=O)cc1,True
87394,N(C(=O)Cc1cccs1)[C@H]1C[C@H](NCCO)C12CCC2,O=C(Cc1cccs1)N[C@H]1C[C@H](NCCO)C12CCC2,O=C(Cc1cccs1)N[C@H]1C[C@H](NCCO)C12CCC2,True
87395,C(=O)(NCC1CN(S(=O)(=O)C)C1)N1CCC(C(=O)NC2CCCCC2)CC1,CS(=O)(=O)N1CC(CNC(=O)N2CCC(C(=O)NC3CCCCC3)CC2)C1,CS(=O)(=O)N1CC(CNC(=O)N2CCC(C(=O)NC3CCCCC3)CC2)C1,True
87396,[C@H]1(CN)CN(C(c2coc(CCC)n2)=O)CCC1,CCCc1nc(C(=O)N2CCC[C@@H](CN)C2)co1,CCCc1nc(C(=O)N2CCC[C@@H](CN)C2)cc([N+](=O)[O-])n1,False
87397,[C@H]12CN(C(=O)[C@H]3[C@@H]4[C@H]5C[C@H]5[C@H](C3)O4)C[C@H]1[C@@H]2NC([C@H]1CCCCN1C)=O,CN1CCCC[C@@H]1C(=O)N[C@H]1[C@@H]2CN(C(=O)[C@@H]3C[C@@H]4O[C@H]3[C@H]3C[C@@H]43)C[C@@H]21,CN1CCCC[C@@H]1C(=O)N[C@H]1[C@@H]2CN(C(=O)[C@@H]3C[C@@H]4O[C@H]3[C@H]3C[C@@H]43)C[C@@H]21,True
87398,n1cc(C(O[C@H]2CCN(C3CCOCC3)C2=O)=O)c(C)c2ccccc12,Cc1c(C(=O)O[C@H]2CCN(C3CCOCC3)C2=O)cnc2ccccc12,Cc1c(C(=O)O[C@H]2CCN(C3CCOCC3)C2=O)cnc2ccccc12,True
87399,C12(N(C(c3cc(Cl)c(Cl)cc3C)=O)CCC1)CN(C(c1cccc(C)n1)=O)C2,Cc1cccc(C(=O)N2CC3(CCCN3C(=O)c3cc(Cl)c(Cl)cc3C)C2)n1,Cc1cccc(C(=O)N2CC3(CCCN3C(=O)c3cc(Cl)c(Cl)cc3C)C2)n1,True
87400,CC1(C)C[C@@H]1C(N[C@H](CNCC(=O)NCC#C)C1CCCCC1)=O,C#CCNC(=O)CNC[C@@H](NC(=O)[C@H]1CC1(C)C)C1CCCCC1,C#CCNC(=O)CNC[C@H](NC(=O)[C@H]1CC1(C)C)[C@H]1CCCCC1,False
87401,N(CCC)(C)C([C@H]1CSCN1C(Cc1c(C)nn(-c2nc(C)cc(C)n2)c1C)=O)=O,CCCN(C)C(=O)[C@H]1CSCN1C(=O)Cc1c(C)nn(-c2nc(C)cc(C)n2)c1C,CCCN(C)C(=O)[C@H]1CSCN1C(=O)Cc1c(C)nn(-c2nc(C)cc(C)n2)c1C,True
87402,c1c(-c2c(C(=O)NCc3ccc(N(C(=O)c4ccncc4)C)cc3)c(C)on2)cc(F)cc1,Cc1onc(-c2cccc(F)c2)c1C(=O)NCc1ccc(N(C)C(=O)c2ccncc2)cc1,Cc1onc(-c2ccc(F)cc2)c1C(=O)NCc1cccc(N(C)C(=O)c2ccncc2)c1,False
87403,O1[C@@H](CNC([C@H]2[C@H](C)N(C(OC(C)(C)C)=O)CC2)=O)[C@@H]2[C@@H](CCN(C(=O)[C@H](C)CN)C2)C1,C[C@H]1[C@H](C(=O)NC[C@@H]2OC[C@@H]3CCN(C(=O)[C@H](C)CN)C[C@@H]32)CCN1C(=O)OC(C)(C)C,C[C@H]1[C@H](C(=O)N2CC[C@H]3CO[C@@H](CNC(=O)[C@H](C)CN)[C@H]3C2)CCN1C(=O)OC(C)(C)C,False
87404,Cc1cc(C(=O)N2C[C@]3(OCC2)COCCN(C(=O)/C=C\C(=O)NCC=C)C3)ccc1O,C=CCNC(=O)/C=C\C(=O)N1CCOC[C@]2(C1)CN(C(=O)c1ccc(O)c(C)c1)CCO2,C=CCNC(=O)/C=C\C(=O)N1CCOC[C@]2(C1)CN(C(=O)c1ccc(O)c(C)c1)CCO2,True
87405,CCCC(=O)NC[C@@H](NCc1ncnn1C)C,CCCC(=O)NC[C@H](C)NCc1ncnn1C,CCCC(=O)NC[C@H](C)NCc1ncnn1[C@H](C)C,False
87406,c1nc(OC)c(C(=O)NCCOCC(=O)OCC)cc1,CCOC(=O)COCCNC(=O)c1cccnc1OC,CCOC(=O)COCCNC(=O)c1cccnc1OC[C@@H](C)COC,False
87407,[nH]1cc(OC(C)C)c(=NC(=O)N2CCC[C@](CC)(C(O)=O)C2)cc1,CC[C@]1(C(=O)O)CCCN(C(=O)N=c2cc[nH]cc2OC(C)C)C1,CC[C@]1(C(=O)O)CCCN(C(=O)N=c2cc[nH]cc2OC(C)C)C1,True
87408,N(Cc1cc(C(N)=O)ccc1)c1ncnc2c1cnn2-c1ncccn1,NC(=O)c1cccc(CNc2ncnc3c2cnn3-c2ncccn2)c1,NC(=O)c1cccc(CNc2ncnc3c2ncn3-c2ncccn2)c1,False
87409,C(Nc1sc2c(n1)CCCCCC2)(CCC)=O,CCCC(=O)Nc1nc2c(s1)CCCCCC2,CCCC(=O)Nc1nc2c(s1)CCCCCC2,True
87410,N(C(=O)[C@@H](CC(F)F)C)[C@H]1[C@H]2[C@@H]1CN(Cc1nc(CCC)no1)C2,CCCc1noc(CN2C[C@H]3[C@H](NC(=O)[C@H](C)CC(F)F)[C@H]3C2)n1,CCCc1noc(CN2C[C@H]3[C@H](NC(=O)[C@H](C)CC(F)F)[C@H]3C2)n1,True
87411,C(NC1CCN(C2CCN(C(=O)/C=C/C3CCCC3)CC2)CC1)(=O)c1cc(NC(=O)C)c(OC)cc1,COc1ccc(C(=O)NC2CCN(C3CCN(C(=O)/C=C/C4CCCC4)CC3)CC2)cc1NC(C)=O,COc1ccc(C(=O)NC2CCN(C3CCN(C(=O)/C=C/C4CCCC4)CC3)CC2)cc1NC(C)=O,True
87412,O=C([C@H](C)N(CC)CCOC)OCCCC,CCCCOC(=O)[C@H](C)N(CC)CCOC,CCCCOC(=O)[C@H](C)N(CC)C[C@H](C)OC,False
87413,C1=CC(=O)N(CC(Nc2nc3c(s2)C[C@@H](NC(=O)Cc2c(C)n(C)nc2C)CC3)=O)C1=O,Cc1nn(C)c(C)c1CC(=O)N[C@H]1CCc2nc(NC(=O)CN3C(=O)C=CC3=O)sc2C1,Cc1nn(C)c(C)c1CC(=O)N[C@H]1CCc2nc(NC(=O)CN3C(=O)C=CC3=O)sc2C1,True
87414,C1CN(C(=O)C)CCN1C(CCNC(N1C[C@H]2[C@H](C1)C[C@H](N(C)C)CC2)=O)=O,CC(=O)N1CCN(C(=O)CCNC(=O)N2C[C@@H]3CC[C@@H](N(C)C)C[C@H]3C2)CC1,CC(=O)N1CCN(C(=O)CCNC(=O)N2C[C@@H]3CC[C@H](N(C)C)C[C@H]3C2)CC1,False
87415,c1c(N[C@@H](C)[C@@H](C)NC(Cc2c[nH]c3ccccc32)=O)ncc(-c2nn[nH]n2)n1,C[C@H](Nc1cnc(-c2nn[nH]n2)cn1)[C@@H](C)NC(=O)Cc1c[nH]c2ccccc12,C[C@H](Nc1cnc(-c2nn[nH]n2)cn1)[C@@H](C)NC(=O)Cc1c[nH]c2ccccc12,True
87416,[C@H]1(NC([C@@H]2CN(C(OC(C)(C)C)=O)C[C@H]3CCO[C@@H]23)=O)C[C@@H]2N(C(=O)C(OC)OC)[C@@H](CC2)C1,COC(OC)C(=O)N1[C@H]2CC[C@@H]1C[C@H](NC(=O)[C@@H]1CN(C(=O)OC(C)(C)C)C[C@H]3CCO[C@H]31)C2,COC(OC)C(=O)N1[C@H]2CC[C@@H]1C[C@H](NC(=O)[C@@H]1CN(C(=O)OC(C)(C)C)C[C@H]3CCO[C@H]31)C2,True
87417,C1CCC1(NC(=O)c1onc(-c2ccccc2)c1)c1ccc(NC(=O)c2c(O)nc(O)nc2)cc1,O=C(NC1(c2ccc(NC(=O)c3cnc(O)nc3O)cc2)CCC1)c1cc(-c2ccccc2)no1,O=C(Nc1ccc(C2(NC(=O)c3cc(-c4ccccc4)no3)CCC2)cc1)c1cnc(O)nc1O,False
87418,c1(OC)nc(N[C@@H](C/C=C/C)CO)nc(OC)c1,C/C=C/C[C@@H](CO)Nc1nc(OC)cc(OC)n1,C/C=C/C[C@@H](CO)Nc1nc(OC)cc(OC)c1-c1nn[nH]n1,False
87419,C1[C@@H](NC(c2cc3n(c2)cccc3)=O)[C@H](O)CN1C(=O)[C@H]1OCC[C@H]1C,C[C@@H]1CCO[C@@H]1C(=O)N1C[C@@H](O)[C@H](NC(=O)c2cc3ccccn3c2)C1,C[C@@H]1CCO[C@@H]1C(=O)N1C[C@@H](O)[C@H](NC(=O)c2cc3ccccn3c2)C1,True
87420,O=C1N(c2ccc(OCCCC)cc2)C(=O)[C@@H]2[C@H]1[C@H]1N([C@@H]2C(c2ccc(Br)cc2)=O)c2ccc(Cl)cc2C=C1,CCCCOc1ccc(N2C(=O)[C@@H]3[C@@H]4C=Cc5cc(Cl)ccc5N4[C@H](C(=O)c4ccc(Br)cc4)[C@@H]3C2=O)cc1,CCCCOc1ccc(N2C(=O)[C@H]3[C@@H](C2=O)[C@H]2C=C(c4ccc(Cl)cc4)Oc4ccc(Br)cc4N=C23)cc1,False
87421,C(C)c1ccc(S(=O)(=O)C)cc1C(N(C[C@@H](O)c1ccc(F)cc1)CC(C)C)=O,CCc1ccc(S(C)(=O)=O)cc1C(=O)N(CC(C)C)C[C@@H](O)c1ccc(F)cc1,CCc1ccc(S(C)(=O)=O)cc1C(=O)N(CC(F)F)C[C@@H](O)c1ccc(S(C)(=O)=O)cc1,False
87422,C1C[C@@H]2[C@H](C)CN(c3nnc(-c4cc(C#N)ccc4)n3C[C@@H]3CCCCO3)[C@H]2CC1,C[C@@H]1CN(c2nnc(-c3cccc(C#N)c3)n2C[C@@H]2CCCCO2)[C@H]2CCCC[C@H]12,C[C@@H]1CN(c2nnc(-c3cccc(C#N)c3)n2C[C@@H]2CCCCO2)[C@@H]2CCCC[C@@H]12,False
87423,O=C([C@H]1[C@H](C=C)OCC1)N1CC2(CCCCC2)[C@H]1c1ccccc1,C=C[C@@H]1OCC[C@H]1C(=O)N1CC2(CCCCC2)[C@H]1c1ccccc1,C=C[C@@H]1OCC[C@H]1C(=O)N1CC2(CCCCC2)[C@H]1c1ccccc1,True
87424,C1(NC([C@@H]2CCc3c([nH]cn3)C2)=O)(c2ccc(NC([C@H]3CC[C@H]4CCC(=O)N4C3)=O)cc2)CCC1,O=C(Nc1ccc(C2(NC(=O)[C@@H]3CCc4nc[nH]c4C3)CCC2)cc1)[C@H]1CC[C@H]2CCC(=O)N2C1,O=C(Nc1ccc(C2(NC(=O)[C@H]3CC[C@@H]4CCC(=O)N4C3)CCC2)cc1)[C@H]1C[C@@H]1c1ncc[nH]1,False
87425,C1SCC[C@@H]1CNc1ccc(N2CCOCC2)cc1C,Cc1cc(N2CCOCC2)ccc1NC[C@H]1CCSC1,Cc1cc(N2CCOCC2)ccc1NC[C@H]1CCSC[C@@H]1C1CC1,False
87426,c1nn(CC(=O)NC2CC2)cc1N[C@@H](C(c1ccccc1)c1ccccc1)C,C[C@@H](Nc1cnn(CC(=O)NC2CC2)c1)C(c1ccccc1)c1ccccc1,C[C@@H](Nc1cnn(CC(=O)NC(C2CC2)C(C)C)c1)C(c1ccccc1)c1ccccc1,False
87427,c1(OC)ncc(Nc2cnc(O)c(C(F)(F)F)c2)s1,COc1ncc(Nc2cnc(O)c(C(F)(F)F)c2)s1,COc1ncc(Nc2cnc(O)c(C(F)(F)F)c2)s1,True
87428,c1(S(=O)(=O)N2CC[C@H](NC)C2)cc(F)c(C(F)(F)F)cc1,CN[C@H]1CCN(S(=O)(=O)c2ccc(C(F)(F)F)c(F)c2)C1,CN[C@H]1CCN(S(=O)(=O)c2ccc(C(F)(F)F)c(F)c2)C1,True
87429,c1(C(=O)N2C[C@]3(CC2)OCCN(C(C2(c4ccc(F)cc4)CC2)=O)C3)cc(OC)c(O)cc1[N+](=O)[O-],COc1cc(C(=O)N2CC[C@]3(C2)CN(C(=O)C2(c4ccc(F)cc4)CC2)CCO3)c([N+](=O)[O-])cc1O,COc1cc(C(=O)N2CC[C@]3(C2)CN(C(=O)C2(c4ccc(F)cc4)CC2)CCO3)c([N+](=O)[O-])cc1O,True
87430,c1c(C(OC)=O)nc(-c2cc(CNC(=O)N3CCN(C)[C@@H](C(C)C)C3)ccc2)s1,COC(=O)c1csc(-c2cccc(CNC(=O)N3CCN(C)[C@@H](C(C)C)C3)c2)n1,COC(=O)c1csc(-c2cccc(CNC(=O)N3CCN(C(C)C)[C@@H](C)C3)c2)n1,False
87431,O=C([C@H]1[C@H](C(F)(F)F)CN(C(/C=C\c2cc(CO)ccc2)=O)C1)N,NC(=O)[C@@H]1CN(C(=O)/C=C\c2cccc(CO)c2)C[C@H]1C(F)(F)F,NC(=O)[C@@H]1CN(C(=O)/C=C\c2cccc(CO)c2)C[C@H]1C(F)(F)F,True
87432,c1(NC(=O)C[C@H](CC)C)ccc(OCCOC)cc1,CC[C@H](C)CC(=O)Nc1ccc(OCCOC)cc1,CC[C@H](C)CC(=O)Nc1ccc(OCCOC)cc1[N+](=O)[O-],False
87433,C(CC(=O)NCCc1ncn(C)n1)CCOc1cc(C)ccc1,Cc1cccc(OCCCCC(=O)NCCc2ncn(C)n2)c1,Cc1cccc(OCCCCC(=O)NCCc2ncn(C)n2)c1,True
87434,O=C(NC[C@@H]1OC[C@H]2[C@@H]1CN(C(=O)Cc1cc(F)cc(F)c1)CC2)[C@H](C)ON=C(C)C,CC(C)=NO[C@@H](C)C(=O)NC[C@@H]1OC[C@@H]2CCN(C(=O)Cc3cc(F)cc(F)c3)C[C@@H]21,CC(C)=NO[C@@H](C)C(=O)NC[C@@H]1OC[C@@H]2CCN(C(=O)Cc3cc(F)cc(F)c3)C[C@@H]21,True
87435,C([C@@H](c1ccccc1)N(CC)CC)(NC[C@H]1[C@H]2CN(C(=O)c3cc(Cl)c(C)cc3)CC[C@H]2CO1)=O,CCN(CC)[C@@H](C(=O)NC[C@@H]1OC[C@@H]2CCN(C(=O)c3ccc(C)c(Cl)c3)C[C@@H]21)c1ccccc1,CCN(CC)[C@@H](C(=O)NC[C@@H]1OC[C@@H]2CCN(C(=O)c3ccc(C)c(Cl)c3)C[C@@H]21)c1ccccc1,True
87436,[C@H]1(C)C[C@H](NC(OC(C)(C)C)=O)CN1C(NCc1ccc(C(=O)N2CCN(C)CC2)cc1)=O,C[C@H]1C[C@H](NC(=O)OC(C)(C)C)CN1C(=O)NCc1ccc(C(=O)N2CCN(C)CC2)cc1,C[C@H]1C[C@H](NC(=O)NCc2ccc(C(=O)N(C)C)cc2)CN1C(=O)OC(C)(C)C,False
87437,O=C(c1cc2c(cc1)n(C)nc2)N1[C@@H](C2CCN(C([C@@H]3CCC[C@@H]4CCCC[C@@H]34)=O)CC2)CCCC1,Cn1ncc2cc(C(=O)N3CCCC[C@@H]3C3CCN(C(=O)[C@@H]4CCC[C@@H]5CCCC[C@H]54)CC3)ccc21,Cn1ncc2cc(C(=O)N3CCCC[C@@H]3C3CCN(C(=O)[C@@H]4CCC[C@@H]5CCCC[C@@H]54)CC3)ccc21,False
87438,C1(NC([C@]23[C@H](COC2)C3)=O)CN(C(=O)Cc2cccc3sccc23)C1,O=C(Cc1cccc2sccc12)N1CC(NC(=O)[C@@]23COC[C@@H]2C3)C1,O=C(Cc1cccc2sccc12)N1CC(NC(=O)[C@@]23COC[C@@H]2C3)C1,True
