,input,answer,predict,judge
252,C1[C@@H]2N(C([C@H]3[C@H]4CCOC[C@H]4CO3)=O)[C@@H](C[C@H]2NC(c2c(C)cc(C)nc2C)=O)C1,Cc1cc(C)c(C(=O)N[C@@H]2C[C@H]3CC[C@@H]2N3C(=O)[C@@H]2OC[C@@H]3COCC[C@@H]32)c(C)n1,Cc1cc(C)c(C(=O)N[C@@H]2C[C@H]3CC[C@@H]2N3C(=O)[C@@H]2OC[C@@H]3COCC[C@@H]32)c(C)n1,True
253,n1(C)ncc(C(=O)N2[C@@H]3CC[C@H]2C[C@@H](CNC([C@@H]2C[C@H]2[N+]([O-])=O)=O)C3)n1,Cn1ncc(C(=O)N2[C@H]3CC[C@@H]2C[C@H](CNC(=O)[C@@H]2C[C@H]2[N+](=O)[O-])C3)n1,Cn1ncc(C(=O)N2[C@H]3CC[C@@H]2C[C@H](CNC(=O)[C@@H]2C[C@H]2[N+](=O)[O-])C3)n1,True
254,C1CCC(NC(=O)OC(C)(C)C)(C(N2C[C@@H](O)C[C@@H](C(=O)OC)C2)=O)C1,COC(=O)[C@@H]1C[C@H](O)CN(C(=O)C2(NC(=O)OC(C)(C)C)CCCC2)C1,COC(=O)[C@@H]1C[C@H](O)CN(C(=O)C2(NC(=O)OC(C)(C)C)CCCC2)C1,True
255,S(=O)(N1C[C@@H](C(OC)=O)CC[C@H]1C(=O)OC)(c1ccc(C)c(N(C)C)c1)=O,COC(=O)[C@H]1CC[C@@H](C(=O)OC)N(S(=O)(=O)c2ccc(C)c(N(C)C)c2)C1,COC(=O)[C@H]1CC[C@@H](C(=O)OC)N(S(=O)(=O)c2ccc(C)c(C)c2)C1,False
256,c12cc(NC(=O)C(N3CCC[C@@H]3CO)=O)ccc1OC(F)(F)O2,O=C(Nc1ccc2c(c1)OC(F)(F)O2)C(=O)N1CCC[C@@H]1CO,O=C(Nc1ccc2c(c1)OC(F)(F)O2)C(=O)N1CCC[C@@H]1CO,True
257,c1nc(-c2ccccc2)oc1C(N[C@H]1CCCN(CCCO)[C@@H]1C)=O,C[C@@H]1[C@@H](NC(=O)c2cnc(-c3ccccc3)o2)CCCN1CCCO,C[C@@H]1[C@@H](NC(=O)c2cnc(-c3ccccc3)o2)CCCN1CCCO,True
258,c12c(c(C)cc(-c3ccc(N)c(OC)c3)c1)nccc2,COc1cc(-c2cc(C)c3ncccc3c2)ccc1N,COc1cc(-c2cc(C)c3cccnc3c2)ccc1N,False
259,O=C(N(CC(O[C@@H](C(=O)O)c1cccc(C#N)c1)=O)C)C1CC1,CN(CC(=O)O[C@@H](C(=O)O)c1cccc(C#N)c1)C(=O)C1CC1,CN(CC(=O)O[C@@H](C(=O)O)c1cccc(C#N)c1)C(=O)C1CC1,True
260,C(C)(C)(OC(=O)Nc1cc(C(=O)N2C[C@H]3[C@@H](NC(Cc4nc(C)no4)=O)[C@H](COC3)C2)n(C)c1)C,Cc1noc(CC(=O)N[C@@H]2[C@H]3COC[C@@H]2CN(C(=O)c2cc(NC(=O)OC(C)(C)C)cn2C)C3)n1,Cc1noc(CC(=O)N[C@@H]2[C@H]3COC[C@@H]2CN(C(=O)c2cc(NC(=O)OC(C)(C)C)cn2C)C3)n1,True
261,c1n(CC)cnc1C(=O)NOCC(C)C,CCn1cnc(C(=O)NOCC(C)C)c1,CCn1cnc(C(=O)NOCC(C)C)c1,True
262,c1nc(N(C)N2C(=O)[C@H]3[C@@H]4C[C@@H]([C@@H]3C2=O)[C@H]2C(C(=O)OCC)=NO[C@H]42)c(Cl)cc1C(F)(F)F,CCOC(=O)C1=NO[C@@H]2[C@H]3C[C@@H]([C@@H]4C(=O)N(N(C)c5ncc(C(F)(F)F)cc5Cl)C(=O)[C@H]43)[C@@H]12,CCOC(=O)C1=NN(c2ncc(C(F)(F)F)cc2Cl)C(=O)[C@@H]2[C@H]3C[C@@H]4[C@@H]1N(C)C(=O)[C@@H]2[C@@H]4C[C@@H]2[C@@H]4O[C@H]3O[C@H]4C[C@H]4O[C@H]1C(C[C@H]4=C(C[C[C@@H]1[C@H]1O[C(C@H]1)[C@H]1O[C(C@H]2[C@@H]1[C@@H]2[C[C@H]1[,False
263,n1n(C)nc(CNCCCNC(=O)[C@@H]2[C@@](C)(CC)C2)c1,CC[C@@]1(C)C[C@@H]1C(=O)NCCCNCc1cnn(C)n1,CC[C@@]1(C)C[C@@H]1C(=O)NCCCNCc1cnn(C)n1,True
264,C1C(Cn2c(-c3c(F)cccc3)nnc2N2C[C@H](CC(=O)N)CCC2)(C(C)C)C1,CC(C)C1(Cn2c(-c3ccccc3F)nnc2N2CCC[C@@H](CC(N)=O)C2)CC1,CC(C)C1(Cn2c(-c3ccccc3F)nnc2N2CCC[C@@H](CC(N)=O)C2)CC1,True
265,[C@H]12[C@](C(N[C@@H]3[C@H]4COC[C@@H]3CN(C(=O)c3ccccc3)C4)=O)(CC1)CN(C(=O)OC(C)(C)C)C2,CC(C)(C)OC(=O)N1C[C@@H]2CC[C@]2(C(=O)N[C@@H]2[C@H]3COC[C@@H]2CN(C(=O)c2ccccc2)C3)C1,CC(C)(C)OC(=O)N1C[C@@H]2CC[C@]2(C(=O)N[C@@H]2[C@H]3COC[C@@H]2CN(C(=O)c2ccccc2)C3)C1,True
266,o1cc(C(N[C@H]2CCN(C([C@H]3CCCS3(=O)=O)=O)[C@@H]2CC)=O)nc1,CC[C@@H]1[C@@H](NC(=O)c2cocn2)CCN1C(=O)[C@H]1CCCS1(=O)=O,CC[C@@H]1[C@@H](NC(=O)c2cocn2)CCN1C(=O)[C@H]1CCCS1(=O)=O,True
267,C1CC[C@@H](c2cc(NC([C@@H]3O[C@H](C)CC3)=O)n[nH]2)N(C(=O)c2cc(N(C)C)ccc2)C1,C[C@@H]1CC[C@H](C(=O)Nc2cc([C@@H]3CCCCN3C(=O)c3cccc(N(C)C)c3)[nH]n2)O1,C[C@@H]1CC[C@H](C(=O)Nc2cc([C@@H]3CCCCN3C(=O)c3cccc(N(C)C)c3)[nH]n2)O1,True
268,C1[C@H](NC(NC[C@H]2C[C@@H](O)CC2)=O)[C@H](c2ccc(C(F)(F)F)cc2)CC1,O=C(NC[C@@H]1CC[C@H](O)C1)N[C@H]1CCC[C@H]1c1ccc(C(F)(F)F)cc1,O=C(NC[C@@H]1CCC[C@@H]1O)N[C@H]1CC[C@@H](c2ccc(C(F)(F)F)cc2)C1,False
269,O(C([C@H]1N([C@H]2CCc3c(c(Cl)ccc3)C2)C[C@H](N)C1)=O)C,COC(=O)[C@@H]1C[C@@H](N)CN1[C@H]1CCc2cccc(Cl)c2C1,COC(=O)[C@@H]1C[C@H](N)CN1[C@H]1CCc2cccc(Cl)c2C1,False
270,C1(C(NCCCN[C@H](c2cocc2)C)=O)CCC1,C[C@H](NCCCNC(=O)C1CCC1)c1ccoc1,C[C@H](NCCCNC(=O)C1CCC1)c1ccoc1,True
271,c12n(-c3ccc(OC)c(C)c3)c(-c3cc(Cl)c(OC)cc3)cn1c1c(=O)n(C)c(=O)n(C)c1n2,COc1ccc(-n2c(-c3ccc(OC)c(Cl)c3)cn3c4c(=O)n(C)c(=O)n(C)c4nc23)cc1C,COc1ccc(-n2ccc3c(=O)n(-c4cc(C)c5c(=O)n(C)c(OC)n5n4)c(Cl)c3n2)cc1C,False
272,C1COC[C@@H]1Cn1c(-c2cscn2)nnc1N(CCNC(=O)C(C)C)C,CC(C)C(=O)NCCN(C)c1nnc(-c2cscn2)n1C[C@@H]1CCOC1,CC(C)C(=O)NCCN(C)c1nnc(-c2cscn2)n1C[C@@H]1CCOC1,True
273,C1CN(C(=O)[C@H]2N(C(=O)[C@H]3CCCO3)CCCC2)C[C@H](c2[nH]nc(O)n2)C1,O=C([C@@H]1CCCCN1C(=O)[C@H]1CCCO1)N1CCC[C@@H](c2nc(O)n[nH]2)C1,O=C([C@@H]1CCCCN1C(=O)[C@H]1CCCO1)N1CCC[C@@H](c2nc(O)n[nH]2)C1,True
274,C1[C@H]2CO[C@@H](CNC(c3sc(N)nc3C)=O)[C@H]2CN(C([C@@H]2CC(=O)N(Cc3ccccc3)C2)=O)C1,Cc1nc(N)sc1C(=O)NC[C@@H]1OC[C@@H]2CCN(C(=O)[C@@H]3CC(=O)N(Cc4ccccc4)C3)C[C@@H]21,Cc1nc(N)sc1C(=O)NC[C@@H]1OC[C@@H]2CCN(C(=O)[C@@H]3CC(=O)N(Cc4ccccc4)C3)C[C@@H]21,True
275,C1CN(Cc2ccccc2)[C@H](C(N2CC[C@]3(CN(C([C@@H]4C[C@@H]4c4ccc(F)cc4)=O)CCO3)C2)=O)C1,O=C([C@@H]1CCCN1Cc1ccccc1)N1CC[C@@]2(C1)CN(C(=O)[C@@H]1C[C@@H]1c1ccc(F)cc1)CCO2,O=C([C@@H]1CCCN1Cc1ccccc1)N1CC[C@@]2(C1)CN(C(=O)[C@@H]1C[C@@H]1c1ccc(F)cc1)CCO2,True
276,c1c2c(Cl)nnc(NCCOc3cnccc3)c2cc(Cl)c1,Clc1ccc2c(Cl)nnc(NCCOc3cccnc3)c2c1,Clc1ccc2c(Cl)nnc(NCCOc3cccnc3)c2c1,True
277,c1n(C)c(CC[C@H](C)Nc2c(C#N)c(C)ccn2)cc1,Cc1ccnc(N[C@@H](C)CCc2cccn2C)c1C#N,Cc1ccnc(N[C@@H](C)CCc2cccn2C)c1C#N,True
278,C1[C@@H](C(=O)N(C2CCN(Cc3cc(CC)ccc3)CC2)C)[C@H]2O[C@@H]1[C@H]1[C@@H]2C1,CCc1cccc(CN2CCC(N(C)C(=O)[C@@H]3C[C@@H]4O[C@H]3[C@H]3C[C@@H]43)CC2)c1,CCc1cccc(CN2CCC(N(C)C(=O)[C@@H]3C[C@@H]4O[C@H]3[C@H]3C[C@@H]43)CC2)c1,True
279,Cc1cccc(CCCN(C)C[C@@](C)(c2ccccc2)O)c1,Cc1cccc(CCCN(C)C[C@](C)(O)c2ccccc2)c1,Cc1cccc(CCCN(C)C[C@](C)(O)c2ccccc2)c1,True
280,Cc1cc(F)ccc1CCNCc1ncccc1,Cc1cc(F)ccc1CCNCc1ccccn1,Cc1cc(F)ccc1CCNCc1ccccn1,True
281,[C@H]1(NC(=O)[C@H]2[C@H](C=C)OCCC2)C[C@@H](NC(c2ccnc(C3CC3)n2)=O)C1,C=C[C@@H]1OCCC[C@H]1C(=O)N[C@H]1C[C@@H](NC(=O)c2ccnc(C3CC3)n2)C1,C=C[C@@H]1OCCC[C@H]1C(=O)N[C@H]1C[C@@H](NC(=O)c2ccnc(C3CC3)n2)C1,True
282,C1N(C(=O)C(F)(F)C)[C@@H](c2cnccc2)[C@@H](CNC(c2c(C(F)(F)F)oc(C)c2)=O)C1,Cc1cc(C(=O)NC[C@H]2CCN(C(=O)C(C)(F)F)[C@H]2c2cccnc2)c(C(F)(F)F)o1,Cc1cc(C(=O)NC[C@H]2CCN(C(=O)C(C)(F)F)[C@H]2c2cccnc2)c(C(F)(F)F)o1,True
283,c1(OCc2n(CCCC)nnn2)ccccc1F,CCCCn1nnnc1COc1ccccc1F,CCCCn1nnnc1COc1ccccc1F,True
284,c1nc2c(nc1C(OCc1oc(-c3ccco3)nn1)=O)cccc2,O=C(OCc1nnc(-c2ccco2)o1)c1cnc2ccccc2n1,O=C(OCc1nnc(-c2ccco2)o1)c1cnc2ccccc2n1,True
285,C[C@H](NC(=O)c1nc(C)sc1C)CCNC(C[C@H](CC)C)=O,CC[C@H](C)CC(=O)NCC[C@H](C)NC(=O)c1nc(C)sc1C,CC[C@H](C)CC(=O)NCC[C@H](C)NC(=O)c1nc(C)sc1C,True
286,O=C(NC[C@@H]1N(C(C2(C)CCOCC2)=O)CC1)[C@@H]1C[C@H]2[C@@H]1CCCC2,CC1(C(=O)N2CC[C@@H]2CNC(=O)[C@@H]2C[C@@H]3CCCC[C@@H]32)CCOCC1,CC1(C(=O)N2CC[C@@H]2CNC(=O)[C@@H]2C[C@@H]3CCCC[C@@H]32)CCOCC1,True
287,O=S(NC)(CCCNC(=O)Cc1c(F)ccc(Br)c1)=O,CNS(=O)(=O)CCCNC(=O)Cc1cc(Br)ccc1F,CNS(=O)(=O)CCCNC(=O)Cc1cc(Br)ccc1F,True
288,C[C@@H](C[C@@H](C)O)NC(C(Nc1cc(Cl)ccc1C(O)=O)=O)=O,C[C@@H](C[C@@H](C)O)NC(=O)C(=O)Nc1cc(Cl)ccc1C(=O)O,C[C@@H](O)C[C@@H](C)NC(=O)C(=O)Nc1cc(Cl)ccc1C(=O)O,False
289,c1cc(NC(=O)NC2CC2)ccc1[C@H](NC(N[C@@H]1[C@@H]2CN(C(C)=O)C[C@@H]2CCC1)=O)C,CC(=O)N1C[C@H]2[C@@H](NC(=O)N[C@H](C)c3ccc(NC(=O)NC4CC4)cc3)CCC[C@H]2C1,CC(=O)N1C[C@@H]2CCC[C@H](NC(=O)N[C@H](C)c3ccc(NC(=O)NC4CC4)cc3)[C@H]2C1,False
290,COc1c(CNCCCOc2ccccc2)c(OC)ccc1,COc1cccc(OC)c1CNCCCOc1ccccc1,COc1cccc(OC)c1CNCCCOc1ccccc1,True
291,C1CC(C(c2ccc(NC(C(=O)N3CC4(CCC4)[C@@H](C)CC3)=O)cc2)=O)C1,C[C@H]1CCN(C(=O)C(=O)Nc2ccc(C(=O)C3CCC3)cc2)CC12CCC2,C[C@H]1CCN(C(=O)C(=O)Nc2ccc(C(=O)C3CCC3)cc2)CC12CCC2,True
292,C1CCCC(N(C([C@H](N2[C@H](CNC(CC)=O)CCC2)C)=O)C)C1,CCC(=O)NC[C@@H]1CCCN1[C@H](C)C(=O)N(C)C1CCCCC1,CCC(=O)NC[C@@H]1CCCN1[C@H](C)C(=O)N(C)C1CCCCC1,True
293,Cc1nn([C@@H](C)CC)c(C)c1-c1[nH]nc(C(=O)N2C[C@H]3[C@H](CCN(C(=O)OC(C)(C)C)C3)C2)c1,CC[C@H](C)n1nc(C)c(-c2cc(C(=O)N3C[C@H]4CCN(C(=O)OC(C)(C)C)C[C@H]4C3)n[nH]2)c1C,CC[C@H](C)n1nc(C)c(-c2cc(C(=O)N3C[C@H]4CCN(C(=O)OC(C)(C)C)C[C@H]4C3)n[nH]2)c1C,True
294,[C@@H](Cc1ccccc1)(C(=O)N[C@H]1CCc2c(sc(NC(Cc3cc4c(cc3)OCCC4)=O)n2)C1)O,O=C(Cc1ccc2c(c1)CCCO2)Nc1nc2c(s1)C[C@@H](NC(=O)[C@H](O)Cc1ccccc1)CC2,O=C(Cc1ccc2c(c1)CCCO2)Nc1nc2c(s1)C[C@@H](NC(=O)[C@H](O)Cc1ccccc1)CC2,True
295,C1N(Cc2c(Oc3cnccc3)cccc2)CCC(OC[C@H]2CCOC2)C1,c1cncc(Oc2ccccc2CN2CCC(OC[C@H]3CCOC3)CC2)c1,c1cncc(Oc2ccccc2CN2CCC(OC[C@H]3CCOC3)CC2)c1,True
296,OC(NCC1(C)OCCO1)=O,CC1(CNC(=O)O)OCCO1,CC1(CNC(=O)O)OCCO1,True
297,O=C([C@H]1[C@@H]2[C@H]3[C@@H]4[C@H]5C[C@H]([C@H]1[C@@H]5C3)[C@H]24)N1CCN(C[C@H]2OCCC2)CC1,O=C([C@@H]1[C@H]2[C@H]3C[C@@H]4[C@@H]5[C@H]3[C@H]1[C@@H]5C[C@H]42)N1CCN(C[C@@H]2CCCO2)CC1,O=C([C@@H]1[C@H]2[C@@H]3CC[C@@H](C3)[C@H]21)N1CCO[C@@H]2CCN(C[C@H]3C[C@@H]43)C[C@@H]21,False
298,C(C)N(c1ncc(F)cn1)CCCNC(=O)CNC(=O)N,CCN(CCCNC(=O)CNC(N)=O)c1ncc(F)cn1,CCN(CCCNC(=O)CNC(N)=O)c1ncc(F)cn1,True
299,c1c2c(n[nH]1)C[C@H](C(=O)O[C@@H](C)C(=O)C(C(=O)OC)(C)C)CC2,COC(=O)C(C)(C)C(=O)[C@H](C)OC(=O)[C@@H]1CCc2c[nH]nc2C1,COC(=O)C(C)(C)C(=O)[C@H](C)OC(=O)[C@@H]1CCc2c[nH]nc2C1,True
300,O=C(N1CCCN(S(=O)(c2c(C)onc2C)=O)CC1)[C@@H]1[C@@H]2O[C@@H]([C@@H]1C(F)(F)F)CC2,Cc1noc(C)c1S(=O)(=O)N1CCCN(C(=O)[C@@H]2[C@H]3CC[C@@H](O3)[C@@H]2C(F)(F)F)CC1,Cc1noc(C)c1S(=O)(=O)N1CCCN(C(=O)[C@@H]2[C@H]3CC[C@@H](O3)[C@@H]2C(F)(F)F)CC1,True
301,CCCCc1ccc(C(=O)N(C)CC(=O)NCc2occc2)cc1,CCCCc1ccc(C(=O)N(C)CC(=O)NCc2ccco2)cc1,CCCCc1ccc(C(=O)N(C)CC(=O)NCc2ccco2)cc1,True
302,C(COC)[S@](C[C@H](CC)C)=O,CC[C@H](C)C[S@](=O)CCOC,CC[C@H](C)C[S@](=O)CCOC,True
303,c1c(OC)ccc(OCCC(=O)Nc2cnn(CC#N)c2)c1,COc1ccc(OCCC(=O)Nc2cnn(CC#N)c2)cc1,COc1ccc(OCCC(=O)Nc2cnn(CC#N)c2)cc1,True
304,N(C(CN1CC[C@@H](C)[C@H](C)C1)=O)[C@H](C(C)C)C,CC(C)[C@H](C)NC(=O)CN1CC[C@@H](C)[C@H](C)C1,CC(C)[C@H](C)NC(=O)CN1CC[C@@H](C)[C@H](C)C1,True
305,Cc1n(-c2ccccc2)nc(C)c1[C@@H](C(F)(F)F)NC(=O)[C@H]1[C@H](C)C[C@@H](C)O1,Cc1nn(-c2ccccc2)c(C)c1[C@H](NC(=O)[C@@H]1O[C@H](C)C[C@H]1C)C(F)(F)F,Cc1nn(-c2ccccc2)c(C)c1[C@H](NC(=O)[C@@H]1O[C@H](C)C[C@H]1C)C(F)(F)F,True
306,C(C(=O)NC[C@@H]1Cc2ccccc2N1C[C@@H](N)C)(F)(F)F,C[C@H](N)CN1c2ccccc2C[C@H]1CNC(=O)C(F)(F)F,C[C@H](N)CN1c2ccccc2C[C@H]1CNC(=O)C(F)(F)F,True
307,Clc1cc(Br)cc(/C=c2/c(=O)n3c(s2)=NC(c2ccccc2)=C(C(OCC)=O)[C@H]3c2ccc(C(C)C)cc2)c1O,CCOC(=O)C1=C(c2ccccc2)N=c2s/c(=C\c3cc(Br)cc(Cl)c3O)c(=O)n2[C@@H]1c1ccc(C(C)C)cc1,CCOC(=O)C1=C(c2ccccc2)N=c2s/c(=C\c3cc(Br)cc(Cl)c3O)c(=O)n2[C@@H]1c1ccc(C(C)C)cc1,True
308,[C@H](CC(C)C)(C(=O)Nc1ccccc1-n1nnnc1CC)OC,CCc1nnnn1-c1ccccc1NC(=O)[C@H](CC(C)C)OC,CCc1nnnn1-c1ccccc1NC(=O)[C@H](CC(C)C)OC,True
309,O=S1(=O)CCO[C@H](CNC(=O)N2CCN([C@H](CC)c3c(F)cc(F)cc3)CC2)C1,CC[C@H](c1ccc(F)cc1F)N1CCN(C(=O)NC[C@@H]2CS(=O)(=O)CCO2)CC1,CC[C@H](c1ccc(F)cc1F)N1CCN(C(=O)NC[C@@H]2CS(=O)(=O)CCO2)CC1,True
310,O=C(N1CCCC12CN(C(=O)[C@H]1C3(CN(C(=O)OC(C)(C)C)C3)CCOC1)C2)CN1CCCC1=O,CC(C)(C)OC(=O)N1CC2(CCOC[C@H]2C(=O)N2CC3(CCCN3C(=O)CN3CCCC3=O)C2)C1,CC(C)(C)OC(=O)N1CC2(CCOC[C@H]2C(=O)N2CC3(CCCN3C(=O)CN3CCCC3=O)C2)C1,True
311,C1C[C@@H](CC(=O)N2CCN(c3ccc(-c4n[nH]nn4)nc3)CC2)CS1(=O)=O,O=C(C[C@@H]1CCS(=O)(=O)C1)N1CCN(c2ccc(-c3nn[nH]n3)nc2)CC1,O=C(C[C@@H]1CCS(=O)(=O)C1)N1CCN(c2ccc(-c3nn[nH]n3)nc2)CC1,True
312,C1CC[C@H](c2[nH]nc(NC(=O)c3n[nH]c(C4CC4)c3F)c2)N(C(c2c(C)cc(C)cc2C)=O)C1,Cc1cc(C)c(C(=O)N2CCCC[C@@H]2c2cc(NC(=O)c3n[nH]c(C4CC4)c3F)n[nH]2)c(C)c1,Cc1cc(C)c(C(=O)N2CCCC[C@@H]2c2cc(NC(=O)c3n[nH]c(C4CC4)c3F)n[nH]2)c(C)c1,True
313,C(#C[C@H](c1ccc(O)cc1)CC(N1CC[C@H]2CO[C@@H](CNC(=O)c3cc(C)c(F)cc3)[C@H]2C1)=O)C,CC#C[C@@H](CC(=O)N1CC[C@H]2CO[C@@H](CNC(=O)c3ccc(F)c(C)c3)[C@H]2C1)c1ccc(O)cc1,CC#C[C@@H](CC(=O)N1CC[C@H]2CO[C@@H](CNC(=O)c3ccc(F)c(C)c3)[C@H]2C1)c1ccc(O)cc1,True
314,C1COc2cc(C(Nc3sc(Cc4ccccc4)c(C)n3)=O)ccc2OC1,Cc1nc(NC(=O)c2ccc3c(c2)OCCCO3)sc1Cc1ccccc1,Cc1nc(NC(=O)c2ccc3c(c2)OCCCO3)sc1Cc1ccccc1,True
315,N1(C(=O)c2cc([N+]([O-])=O)cc(O)c2)C[C@]2(CC1)CN(C(c1ccc(C)cc1-n1nccn1)=O)CCO2,Cc1ccc(C(=O)N2CCO[C@@]3(CCN(C(=O)c4cc(O)cc([N+](=O)[O-])c4)C3)C2)c(-n2nccn2)c1,Cc1ccc(C(=O)N2CCO[C@@]3(CCN(C(=O)c4cc(O)cc([N+](=O)[O-])c4)C3)C2)c(-n2nccn2)c1,True
316,c1ccc2c(c1)c(=O)n([C@H](C(N[C@H](C(=O)N[C@@H]([C@H](O)C)C(O)=O)CC(C)C)=O)Cc1ccccc1)c(=O)[nH]2,CC(C)C[C@H](NC(=O)[C@H](Cc1ccccc1)n1c(=O)[nH]c2ccccc2c1=O)C(=O)N[C@H](C(=O)O)[C@@H](C)O,CC(C)C[C@H](NC(=O)[C@H](Cc1ccccc1O)[C@@H](C)O)C(=O)N[C@H](C(=O)c1c(O)nc2ccccc2c1=O)C(=O)[C@@H]1)[C(O)[C(CO)C(C(C)CCNCc1c1c1c(=O)[nnH]n1Cc1c(=O)[nH]n(=c1c(=O)[nH]n1c1c1c(=O)[nH]c1[nH]c(=O)c1[nH][nH]c1=c,False
317,CCN(CCCC)C(=O)NCCOCCF,CCCCN(CC)C(=O)NCCOCCF,CCCCN(CC)C(=O)NCCOCCF,True
318,[C@H]12N(C(=O)c3ccccc3O)[C@H](C[C@@H](NC(=O)c3c(C)cccc3Cl)C1)CC2,Cc1cccc(Cl)c1C(=O)N[C@@H]1C[C@@H]2CC[C@H](C1)N2C(=O)c1ccccc1O,Cc1cccc(Cl)c1C(=O)N[C@@H]1C[C@@H]2CC[C@H](C1)N2C(=O)c1ccccc1O,True
319,[C@H]([C@@H]1SC(=N)NC1=O)(C(=O)N[C@H]1C[C@@H]2N(C(c3cc(C#N)cc(OC)c3)=O)[C@@H](CC2)C1)C,COc1cc(C#N)cc(C(=O)N2[C@H]3CC[C@@H]2C[C@H](NC(=O)[C@@H](C)[C@@H]2SC(=N)NC2=O)C3)c1,COc1cc(C#N)cc(C(=O)N2[C@H]3CC[C@@H]2C[C@H](NC(=O)[C@@H](C)[C@@H]2SC(=N)NC2=O)C3)c1,True
320,C1CCC1[C@@H](CNC(=O)Nc1sc2c(n1)CC[C@H](CCC)C2)O,CCC[C@H]1CCc2nc(NC(=O)NC[C@@H](O)C3CCC3)sc2C1,CCC[C@H]1CCc2nc(NC(=O)NC[C@@H](O)C3CCC3)sc2C1,True
321,C1O[C@H](c2ccccc2)CN(C(=O)c2scnc2Cl)CC1,O=C(c1scnc1Cl)N1CCCO[C@H](c2ccccc2)C1,O=C(c1scnc1Cl)N1CCCO[C@H](c2ccccc2)C1,True
322,C1CCCCN1C([C@H](C)N(CC)CCCO)=O,CCN(CCCO)[C@@H](C)C(=O)N1CCCCC1,CCN(CCCO)[C@@H](C)C(=O)N1CCCCC1,True
323,C1CC1CCCC(N1CCC(NC([C@H](CC)OC)=O)(C)CC1)=O,CC[C@H](OC)C(=O)NC1(C)CCN(C(=O)CCCC2CC2)CC1,CC[C@H](OC)C(=O)NC1(C)CCN(C(=O)CCCC2CC2)CC1,True
324,n1nc(C2CC2)n(C)c1SCc1c(C)n(CCS(C)(=O)=O)nc1C,Cc1nn(CCS(C)(=O)=O)c(C)c1CSc1nnc(C2CC2)n1C,Cc1nn(CCS(C)(=O)=O)c(C)c1CSc1nnc(C2CC2)n1C,True
325,N(CC1(CC)CCCC1)C(C(Nc1ccc(N(C(C)C)C)c(F)c1)=O)=O,CCC1(CNC(=O)C(=O)Nc2ccc(N(C)C(C)C)c(F)c2)CCCC1,CCC1(CNC(=O)C(=O)Nc2ccc(N(C)C(C)C)c(F)c2)CCCC1,True
326,c1ccc(CCCO)cc1NCCCN,NCCCNc1cccc(CCCO)c1,NCCCNc1cccc(CCCO)c1,True
327,O(C(/C=C/c1cn(C)cn1)=O)C[C@@H](O)C(C)C,CC(C)[C@H](O)COC(=O)/C=C/c1cn(C)cn1,CC(C)[C@H](O)COC(=O)/C=C/c1cn(C)cn1,True
328,[C@H](C(C)C)(NC(=O)CN(CC)[C@@H](CNC(/C(C)=C\CC)=O)C)C,CC/C=C(/C)C(=O)NC[C@@H](C)N(CC)CC(=O)N[C@@H](C)C(C)C,CC/C=C(/C)C(=O)NC[C@@H](C)N(CC)CC(=O)N[C@@H](C)C(C)C,True
329,Cc1nn(CC(NCCNc2snc(CC(C)C)n2)=O)cc1,Cc1ccn(CC(=O)NCCNc2nc(CC(C)C)ns2)n1,Cc1ccn(CC(=O)NCCNc2nc(CC(C)C)ns2)n1,True
330,C(COCC)(NC[C@H]1[C@@H](c2cnccc2)N(C(C[C@H](NC(=O)OC(C)(C)C)CC)=O)CC1)=O,CCOCC(=O)NC[C@@H]1CCN(C(=O)C[C@@H](CC)NC(=O)OC(C)(C)C)[C@@H]1c1cccnc1,CCOCC(=O)NC[C@@H]1CCN(C(=O)C[C@@H](CC)NC(=O)OC(C)(C)C)[C@@H]1c1cccnc1,True
331,S(C)/C=C\C(=O)Nc1c(OCC)cc(Cl)cc1,CCOc1cc(Cl)ccc1NC(=O)/C=C\SC,CCOc1cc(Cl)ccc1NC(=O)/C=C\SC,True
332,C1(C(NCC2=CCN(C(c3c(C)n(C)cc3)=O)CC2)=O)(F)CCCC1,Cc1c(C(=O)N2CC=C(CNC(=O)C3(F)CCCC3)CC2)ccn1C,Cc1c(C(=O)N2CC=C(CNC(=O)C3(F)CCCC3)CC2)ccn1C,True
333,CCCCCCNC(=O)CNC(C(C)C)C(C)C,CCCCCCNC(=O)CNC(C(C)C)C(C)C,CCCCCCNC(=O)CNC(C(C)C)C(C)C,True
334,C(NC(=O)C(N(CCC)CC)=O)[C@@H]1c2c(cccc2)CCC1,CCCN(CC)C(=O)C(=O)NC[C@H]1CCCc2ccccc21,CCCN(CC)C(=O)C(=O)NC[C@H]1CCCc2ccccc21,True
335,c1ccc(OC)c(-c2n(C)c(N3CC[C@@H](OCCCc4ccccc4)C3)nn2)c1,COc1ccccc1-c1nnc(N2CC[C@@H](OCCCc3ccccc3)C2)n1C,COc1ccccc1-c1nnc(N2CC[C@@H](OCCCc3ccccc3)C2)n1C,True
336,C(NC(=O)CNC(=O)c1ccc(OC)cc1)C[C@H]1CCCN1,COc1ccc(C(=O)NCC(=O)NCC[C@H]2CCCN2)cc1,COc1ccc(C(=O)NCC(=O)NCC[C@H]2CCCN2)cc1,True
