,canonical,random
386,O=C(CCCN1CC=C(n2c(=O)[nH]c3ccccc32)CC1)c1ccc(F)cc1,C1CN(CCCC(=O)c2ccc(F)cc2)CC=C1n1c(=O)[nH]c2ccccc21
387,CCC[C@@H]1C[C@@H](C(=O)NC(C(C)Cl)[C@H]2O[C@H](SC)[C@H](O)[C@@H](O)[C@H]2O)N(C)C1,C(C[C@H]1CN(C)[C@H](C(NC(C(Cl)C)[C@H]2O[C@H](SC)[C@H](O)[C@@H](O)[C@H]2O)=O)C1)C
388,COCC(=O)O[C@]1(CCN(C)CCCc2nc3ccccc3[nH]2)CCc2cc(F)ccc2[C@@H]1C(C)C,O=C(O[C@]1(CCN(C)CCCc2[nH]c3c(cccc3)n2)CCc2cc(F)ccc2[C@@H]1C(C)C)COC
389,CC[C@@H](CO)NCCN[C@@H](CC)CO,N([C@H](CO)CC)CCN[C@@H](CC)CO
390,Nc1nc(=O)c2ncn(CCC(CO)CO)c2[nH]1,[nH]1c(N)nc(=O)c2c1n(CCC(CO)CO)cn2
391,CC(=O)OCC(CCn1cnc2cnc(N)nc21)COC(C)=O,C(OC(=O)C)C(COC(C)=O)CCn1cnc2c1nc(N)nc2
392,Nc1c(Br)cc(Br)cc1CN[C@H]1CC[C@H](O)CC1,Brc1cc(Br)cc(CN[C@H]2CC[C@H](O)CC2)c1N
393,COc1ccnc(CS(=O)c2nc3ccc(OC(F)F)cc3[nH]2)c1OC,n1ccc(OC)c(OC)c1CS(c1[nH]c2c(ccc(OC(F)F)c2)n1)=O
394,COc1ccc(Cl)cc1C(=O)NCCc1ccc(S(=O)(=O)NC(=O)NC2CCCCC2)cc1,c1(S(=O)(=O)NC(=O)NC2CCCCC2)ccc(CCNC(c2cc(Cl)ccc2OC)=O)cc1
395,O=C(O)CCC(=O)c1ccc(-c2ccccc2)cc1,C(c1ccc(-c2ccccc2)cc1)(=O)CCC(O)=O
396,O=C1CN=C(c2ccccc2)c2cc([N+](=O)[O-])ccc2N1,c1cc(C2=NCC(=O)Nc3c2cc([N+](=O)[O-])cc3)ccc1
397,COc1ccccc1N1CCN(CCCNc2cc(=O)n(C)c(=O)n2C)CC1,C(CN1CCN(c2ccccc2OC)CC1)CNc1n(C)c(=O)n(C)c(=O)c1
398,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,[C@H]1(C)[C@](O)(C(=O)CO)[C@]2(C)[C@@H](C1)[C@H]1[C@](F)([C@@H](O)C2)[C@@]2(C)C=CC(=O)C=C2CC1
399,CCOC(=O)[C@H](CCc1ccccc1)N[C@H]1CCCN2CCC[C@@H](C(=O)O)N2C1=O,C1[C@@H](C(O)=O)N2N(CC1)CCC[C@H](N[C@H](C(=O)OCC)CCc1ccccc1)C2=O
400,CN(C)[C@@H]1C(O)=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)cccc4[C@@](C)(O)[C@H]3C[C@@H]12,[C@@]12(O)C(=O)C(C(=O)N)=C(O)[C@@H](N(C)C)[C@@H]1C[C@@H]1[C@](C)(O)c3cccc(O)c3C(=O)C1=C2O
401,NC(=O)NO,O=C(NO)N
402,CNCC[C@@H](Oc1ccccc1C)c1ccccc1,c1cccc(O[C@H](CCNC)c2ccccc2)c1C
403,CCC(=O)C(CC(C)N(C)C)(c1ccccc1)c1ccccc1,c1cccc(C(C(CC)=O)(CC(N(C)C)C)c2ccccc2)c1
404,CN(C)CCCC1(c2ccc(F)cc2)OCc2cc(C#N)ccc21,c1c(F)ccc(C2(CCCN(C)C)c3c(cc(C#N)cc3)CO2)c1
405,C=C[C@H]1CN2CC[C@H]1C[C@H]2[C@H](O)c1ccnc2ccc(OC)cc12,[C@H]1(C=C)CN2CC[C@H]1C[C@H]2[C@@H](c1ccnc2c1cc(OC)cc2)O
406,OC(c1cc(C(F)(F)F)nc2c(C(F)(F)F)cccc12)C1CCCCN1,FC(F)(F)c1nc2c(cccc2C(F)(F)F)c(C(C2NCCCC2)O)c1
407,CCCCC(C)(O)C/C=C/[C@H]1[C@H](O)CC(=O)[C@@H]1CCCCCCC(=O)OC,C(CC(=O)OC)CCCC[C@@H]1[C@@H](/C=C/CC(O)(C)CCCC)[C@H](O)CC1=O
408,CN1CCN(C(=O)OC2c3nccnc3C(=O)N2c2ccc(Cl)cn2)CC1,O=C(N1CCN(C)CC1)OC1c2nccnc2C(=O)N1c1ncc(Cl)cc1
409,C[C@@H](O[C@H]1OCCN(Cc2n[nH]c(=O)[nH]2)[C@H]1c1ccc(F)cc1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,C1N(Cc2[nH]c(=O)[nH]n2)[C@@H](c2ccc(F)cc2)[C@@H](O[C@H](C)c2cc(C(F)(F)F)cc(C(F)(F)F)c2)OC1
410,Cc1cn([C@H]2C=C[C@@H](CO)O2)c(=O)[nH]c1=O,Cc1cn([C@H]2C=C[C@@H](CO)O2)c(=O)[nH]c1=O
411,Cc1cc2c(OCC(O)CNC(C)C)cccc2[nH]1,CC(NCC(COc1c2cc(C)[nH]c2ccc1)O)C
412,CC(CC(c1ccccc1)c1ccccc1)NC(C)(C)C,CC(C)(NC(CC(c1ccccc1)c1ccccc1)C)C
413,O=C(O)CCCc1ccc(N(CCCl)CCCl)cc1,C(CCl)N(CCCl)c1ccc(CCCC(O)=O)cc1
414,CCNC(C)Cc1cccc(C(F)(F)F)c1,CCNC(Cc1cccc(C(F)(F)F)c1)C
415,CCN(CC)CCNC(=O)c1ccc(N)cc1,c1c(C(=O)NCCN(CC)CC)ccc(N)c1
416,Nc1nc(NC2CC2)c2ncn([C@H]3C=C[C@@H](CO)C3)c2n1,C1CC1Nc1c2ncn([C@@H]3C[C@H](CO)C=C3)c2nc(N)n1
417,Cc1onc(-c2ccccc2)c1-c1ccc(S(N)(=O)=O)cc1,O=S(N)(=O)c1ccc(-c2c(C)onc2-c2ccccc2)cc1
418,CC(C)N(CCC(C(N)=O)(c1ccccc1)c1ccccn1)C(C)C,C(N(CCC(C(N)=O)(c1ccccc1)c1ncccc1)C(C)C)(C)C
419,Cc1c(OCC(F)(F)F)ccnc1CS(=O)c1nc2ccccc2[nH]1,C(F)(F)(COc1c(C)c(CS(c2[nH]c3ccccc3n2)=O)ncc1)F
420,CCc1ccc(CCOc2ccc(CC3SC(=O)NC3=O)cc2)nc1,n1c(CCOc2ccc(CC3SC(=O)NC3=O)cc2)ccc(CC)c1
421,C[C@@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@]2(C)[C@H]1C(=O)CO,C1=C[C@@]2(C)C(=CC1=O)[C@@H](F)C[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1C[C@@H](C)[C@@H]2C(CO)=O
422,Nc1[nH]c(=O)ncc1F,Nc1c(F)cnc(=O)[nH]1
423,O=C1NS(=O)(=O)c2ccccc21,C1(=O)c2c(cccc2)S(=O)(=O)N1
424,CCN(CC)C(=O)C1(c2ccccc2)CC1CN,c1(C2(C(=O)N(CC)CC)C(CN)C2)ccccc1
425,C=CCN1CCCC1CNC(=O)c1cc2n[nH]nc2cc1OC,C1N(CC=C)C(CNC(=O)c2cc3c(n[nH]n3)cc2OC)CC1
426,CC(=O)Nc1ccc(O)cc1,N(c1ccc(O)cc1)C(=O)C
427,CCCc1cc(=O)[nH]c(=S)[nH]1,C(CC)c1[nH]c(=S)[nH]c(=O)c1
428,CC(C)Cc1ccc(C(C)C(=O)O)cc1,OC(C(c1ccc(CC(C)C)cc1)C)=O
429,Nc1ccn([C@@H]2CS[C@H](CO)O2)c(=O)n1,c1c(N)nc(=O)n([C@@H]2CS[C@H](CO)O2)c1
430,CC(C(=O)O)c1cccc(C(=O)c2ccccc2)c1,C(C)(c1cccc(C(=O)c2ccccc2)c1)C(O)=O
431,CNCCCC1c2ccccc2C=Cc2ccccc21,c1cc2c(cc1)C=Cc1ccccc1C2CCCNC
432,CCC(C(=O)O)c1ccc(N2Cc3ccccc3C2=O)cc1,N1(c2ccc(C(CC)C(=O)O)cc2)Cc2ccccc2C1=O
433,CC(C)NCC(O)COc1ccc(CCOCC2CC2)cc1,OC(COc1ccc(CCOCC2CC2)cc1)CNC(C)C
434,CN1C(=O)CN=C(c2ccccc2F)c2cc([N+](=O)[O-])ccc21,c1cc2c(cc1[N+](=O)[O-])C(c1ccccc1F)=NCC(=O)N2C
435,COc1cccc(C(=O)CCN[C@@H](C)[C@H](O)c2ccccc2)c1,C(N[C@H]([C@@H](c1ccccc1)O)C)CC(c1cc(OC)ccc1)=O
436,CCN(CC)CCCN(c1ccccc1)C1Cc2ccccc2C1,c12c(cccc1)CC(N(CCCN(CC)CC)c1ccccc1)C2
437,C[C@H]1C[C@@H]2[C@H]([C@@H](O)C[C@@]3(C)[C@H]2CC[C@]3(O)C(=O)CO)[C@@]2(C)C=CC(=O)C=C12,[C@@H]1(C)C2=CC(=O)C=C[C@]2(C)[C@@H]2[C@H]([C@@H]3CC[C@@](C(CO)=O)(O)[C@@]3(C)C[C@@H]2O)C1
438,CC(C)Nc1cccnc1N1CCN(C(=O)c2cc3cc(NS(C)(=O)=O)ccc3[nH]2)CC1,c1ccnc(N2CCN(C(c3[nH]c4c(cc(NS(C)(=O)=O)cc4)c3)=O)CC2)c1NC(C)C
439,O=C(NCC1CCCCN1)c1cc(OCC(F)(F)F)ccc1OCC(F)(F)F,N(C(=O)c1cc(OCC(F)(F)F)ccc1OCC(F)(F)F)CC1CCCCN1
440,Cc1[nH]c(=O)c(C#N)cc1-c1ccncc1,C(c1c(=O)[nH]c(C)c(-c2ccncc2)c1)#N
441,c1ccc(C2(c3ccccc3)CC2C2=NCCN2)cc1,c1cc(C2(c3ccccc3)CC2C2=NCCN2)ccc1
442,COc1cc2nc(N3CCN(C(=O)C4CCCO4)CC3)nc(N)c2cc1OC,C1CN(C(=O)C2OCCC2)CCN1c1nc(N)c2c(cc(OC)c(OC)c2)n1
443,Cc1cccc(C)c1OCC(C)N,C(Oc1c(C)cccc1C)C(C)N
444,CN(C)CCCOc1nn(Cc2ccccc2)c2ccccc12,C(COc1c2ccccc2n(Cc2ccccc2)n1)CN(C)C
445,CCN(CC)CCCC(C)Nc1ccnc2cc(Cl)ccc12,Clc1cc2c(cc1)c(NC(CCCN(CC)CC)C)ccn2
446,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNCC3)nc21,O=c1c(C(=O)O)cn(CC)c2nc(N3CCNCC3)c(F)cc12
447,Nc1ccn([C@H]2CC[C@@H](CO)O2)c(=O)n1,OC[C@@H]1CC[C@H](n2c(=O)nc(N)cc2)O1
448,COc1nc(C)nc(Cl)c1NC1=NCCN1,c1(OC)c(NC2=NCCN2)c(Cl)nc(C)n1
449,CC(C)NCC(O)COc1cccc2[nH]ccc12,OC(COc1cccc2[nH]ccc12)CNC(C)C
450,CC(C)(C)NCC(O)COc1cccc2c1CCC(=O)N2,CC(NCC(COc1cccc2c1CCC(=O)N2)O)(C)C
451,CC1(C)O[C@@H]2[C@@H](CO[C@@]3(COS(N)(=O)=O)OC(C)(C)O[C@@H]23)O1,CC1(C)O[C@@H]2[C@@H](CO[C@@]3(COS(=O)(N)=O)OC(C)(C)O[C@@H]23)O1
452,CC1=C(CC(=O)O)c2cc(F)ccc2/C1=C\c1ccc(S(C)=O)cc1,c1c(/C=C2\c3c(cc(F)cc3)C(CC(O)=O)=C2C)ccc(S(C)=O)c1
453,Oc1c(Cl)cc(Cl)c2cccnc12,Oc1c(Cl)cc(Cl)c2cccnc12
454,CCCCNC(=O)NS(=O)(=O)c1ccc(C)cc1,c1(S(=O)(=O)NC(NCCCC)=O)ccc(C)cc1
455,N[C@@H]1CN(c2c(F)cc3c(=O)c(C(=O)O)cn([C@@H]4C[C@@H]4F)c3c2Cl)CC12CC2,c1(=O)c(C(=O)O)cn([C@H]2[C@@H](F)C2)c2c1cc(F)c(N1CC3([C@H](N)C1)CC3)c2Cl
456,NC12CC3CC(CC(C3)C1)C2,C12CC3CC(CC(N)(C3)C1)C2
457,Cc1cnc(C(=O)O)c[n+]1[O-],OC(=O)c1ncc(C)[n+]([O-])c1
458,O=C(NCCO[N+](=O)[O-])c1cccnc1,[O-][N+](=O)OCCNC(c1cccnc1)=O
459,CC1=NS(=O)(=O)c2cc(Cl)ccc2N1,c12ccc(Cl)cc1S(=O)(=O)N=C(C)N2
460,NC(=O)OCC(COC(N)=O)c1ccccc1,c1cccc(C(COC(=O)N)COC(N)=O)c1
461,O=C(O)c1cc(-c2ccc(F)cc2F)ccc1O,c1cc(-c2ccc(O)c(C(O)=O)c2)c(F)cc1F
462,Nc1ccc(S(=O)(=O)Nc2ncccn2)cc1,c1c(S(=O)(=O)Nc2ncccn2)ccc(N)c1
463,O=C1NC(=O)C(c2ccccc2)(c2ccccc2)N1,c1(C2(c3ccccc3)NC(=O)NC2=O)ccccc1
464,O=C1NCC2(CCN(CCc3ccccc3)CC2)O1,C1N(CCc2ccccc2)CCC2(OC(=O)NC2)C1
465,Cc1ccccc1C(OCCN(C)C)c1ccccc1,c1c(C(c2ccccc2)OCCN(C)C)c(C)ccc1
466,CCOC(=O)Nc1ccc(NCc2ccc(F)cc2)nc1N,c1(F)ccc(CNc2ccc(NC(=O)OCC)c(N)n2)cc1
467,CCCCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O,c1(N2C(=O)C(CCCC)C(=O)N2c2ccccc2)ccccc1
468,Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1)=NC2,c1c2c(cc(Cl)c1)C(c1ccccc1)=NCc1n-2c(C)nn1
469,O=C1CN=C(c2ccccc2Cl)c2cc([N+](=O)[O-])ccc2N1,c1cccc(C2=NCC(=O)Nc3c2cc([N+](=O)[O-])cc3)c1Cl
470,CCc1cccc2c3c([nH]c12)C(CC)(CC(=O)O)OCC3,c12c3cccc(CC)c3[nH]c1C(CC)(CC(O)=O)OCC2
471,O=C(O[C@@H]1C[C@@H]2C[C@H]3C[C@H](C1)N2CC3=O)c1c[nH]c2ccccc12,c12c(C(O[C@@H]3C[C@H]4N5[C@H](C[C@@H](C(=O)C5)C4)C3)=O)c[nH]c1cccc2
472,CC(C)NCC(O)COc1ccc(COCCOC(C)C)cc1,CC(OCCOCc1ccc(OCC(O)CNC(C)C)cc1)C
473,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCN(C)CC3)cc21,C1N(C)CCN(c2c(F)cc3c(=O)c(C(O)=O)cn(CC)c3c2)C1
474,CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccccc3)[C@H]2SC1,C(=O)(O)C1=C(C)CS[C@@H]2[C@H](NC(=O)[C@@H](c3ccccc3)N)C(=O)N12
475,CCCCNc1cc(C(=O)O)cc(S(N)(=O)=O)c1Oc1ccccc1,S(=O)(c1cc(C(O)=O)cc(NCCCC)c1Oc1ccccc1)(=O)N
476,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccc(O)cc3)C(=O)N2[C@H]1C(=O)O,N(C(=O)[C@H](N)c1ccc(O)cc1)[C@H]1[C@H]2SC(C)(C)[C@H](C(=O)O)N2C1=O
477,NC1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn(C4CC4)c3c2Cl)C1,C1N(c2c(Cl)c3n(C4CC4)cc(C(O)=O)c(=O)c3cc2F)CC(N)C1
478,CC1Cc2ccccc2N1NC(=O)c1ccc(Cl)c(S(N)(=O)=O)c1,S(N)(=O)(=O)c1c(Cl)ccc(C(=O)NN2c3c(cccc3)CC2C)c1
479,N[C@@H](C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(Cl)CS[C@H]12)c1ccccc1,[C@H]12N(C(=O)[C@H]1NC(=O)[C@H](N)c1ccccc1)C(C(=O)O)=C(Cl)CS2
480,OCCOCCN1CCN(C2=Nc3ccccc3Sc3ccccc32)CC1,c1ccc2c(c1)C(N1CCN(CCOCCO)CC1)=Nc1c(cccc1)S2
481,O=C(O)COCCN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1,c1cc(Cl)ccc1C(N1CCN(CCOCC(=O)O)CC1)c1ccccc1
482,CC=CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccc(O)cc3)[C@H]2SC1,c1c([C@H](C(N[C@@H]2C(=O)N3C(C(=O)O)=C(C=CC)CS[C@@H]32)=O)N)ccc(O)c1
483,NS(=O)(=O)c1cc2c(cc1C(F)(F)F)NC(Cc1ccccc1)NS2(=O)=O,C(F)(F)(F)c1c(S(=O)(=O)N)cc2c(c1)NC(Cc1ccccc1)NS2(=O)=O
484,Cc1nnc(SCC2=C(C(=O)O)N3C(=O)[C@@H](NC(=O)Cn4cnnn4)[C@H]3SC2)s1,C1C(CSc2sc(C)nn2)=C(C(=O)O)N2C(=O)[C@@H](NC(Cn3cnnn3)=O)[C@H]2S1
485,C[C@H]1O[C@@H](O[C@H]2[C@@H](O)C[C@H](O[C@H]3[C@@H](O)C[C@H](O[C@H]4CC[C@@]5(C)[C@H](CC[C@@H]6[C@@H]5CC[C@]5(C)[C@@H](C7=CC(=O)OC7)CC[C@]65O)C4)O[C@@H]3C)O[C@@H]2C)C[C@H](O)[C@@H]1O,C1([C@H]2CC[C@]3(O)[C@H]4[C@@H]([C@@]5(C)CC[C@H](O[C@@H]6O[C@H](C)[C@@H](O[C@@H]7O[C@H](C)[C@@H](O[C@@H]8O[C@H](C)[C@@H](O)[C@@H](O)C8)[C@@H](O)C7)[C@@H](O)C6)C[C@H]5CC4)CC[C@@]32C)=CC(=O)OC1
486,O=C1CN(/N=C/c2ccc([N+](=O)[O-])o2)C(=O)N1,c1c([N+](=O)[O-])oc(/C=N/N2CC(=O)NC2=O)c1
487,CN1C(=O)C(O)N=C(c2ccccc2)c2cc(Cl)ccc21,C1(c2ccccc2)=NC(O)C(=O)N(C)c2ccc(Cl)cc21
488,COc1c(N2C[C@@H]3CCCN[C@@H]3C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,c1(N2C[C@H]3[C@H](NCCC3)C2)c(OC)c2c(c(=O)c(C(=O)O)cn2C2CC2)cc1F
489,N[C@@H]1[C@H]2CN(c3nc4c(cc3F)c(=O)c(C(=O)O)cn4-c3ccc(F)cc3F)C[C@@H]12,c1(F)cc(F)ccc1-n1c2c(cc(F)c(N3C[C@H]4[C@H](N)[C@H]4C3)n2)c(=O)c(C(O)=O)c1
490,CCC1(c2ccccc2)C(=O)NCNC1=O,C1NC(=O)C(c2ccccc2)(CC)C(=O)N1
491,CC(C(=O)O)c1ccc(-c2ccccc2)c(F)c1,c1(F)cc(C(C(=O)O)C)ccc1-c1ccccc1
492,CC(C(=O)O)c1ccc(C(=O)c2cccs2)cc1,c1c(C(C(=O)O)C)ccc(C(=O)c2cccs2)c1
493,Cc1ccnc2c1NC(=O)c1cccnc1N2C1CC1,c1c2c(ncc1)N(C1CC1)c1nccc(C)c1NC2=O
494,NS(=O)(=O)c1cc(C(=O)O)cc(N2CCCC2)c1Oc1ccccc1,O=S(=O)(c1c(Oc2ccccc2)c(N2CCCC2)cc(C(=O)O)c1)N
495,Cc1ccsc1C(=CCCN1CCC[C@@H](C(=O)O)C1)c1sccc1C,C1[C@@H](C(O)=O)CN(CCC=C(c2c(C)ccs2)c2sccc2C)CC1
496,C[C@@H]1CN(c2c(F)c(N)c3c(=O)c(C(=O)O)cn(C4CC4)c3c2F)C[C@H](C)N1,c1(F)c2n(C3CC3)cc(C(O)=O)c(=O)c2c(N)c(F)c1N1C[C@H](C)N[C@H](C)C1
497,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)C(=NOCOCCOC)[C@H](C)[C@@H](O)[C@]1(C)O,O=C1[C@H](C)[C@@H](O[C@@H]2O[C@@H](C)[C@H](O)[C@](C)(OC)C2)[C@H](C)[C@@H](O[C@H]2[C@H](O)[C@@H](N(C)C)C[C@@H](C)O2)[C@](C)(O)C[C@@H](C)C(=NOCOCCOC)[C@H](C)[C@@H](O)[C@@](O)(C)[C@@H](CC)O1
498,Cn1cc[nH]c1=S,n1(C)cc[nH]c1=S
499,Nc1cc(-c2ccncc2)c[nH]c1=O,c1cnccc1-c1cc(N)c(=O)[nH]c1
500,CCCN[C@H]1CCc2nc(N)sc2C1,C1[C@@H](NCCC)CCc2nc(N)sc21
501,Nc1ccc(S(=O)(=O)c2ccc(N)cc2)cc1,c1cc(S(=O)(c2ccc(N)cc2)=O)ccc1N
502,CC(C)(C)NC[C@H](O)COc1ccccc1C1CCCC1,CC(C)(NC[C@H](O)COc1ccccc1C1CCCC1)C
503,CC(C)NCC(O)c1ccc(NS(C)(=O)=O)cc1,N(CC(c1ccc(NS(=O)(=O)C)cc1)O)C(C)C
504,CC(=O)CC(c1ccccc1)c1c(O)c2ccccc2oc1=O,c1c2oc(=O)c(C(c3ccccc3)CC(=O)C)c(O)c2ccc1
505,C#C[C@]1(O)C=C[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21CC,C12=CC(=O)CC[C@@H]1[C@@H]1[C@@H](CC2)[C@@H]2C=C[C@](C#C)(O)[C@@]2(CC)CC1
506,CS(=O)(=O)c1ccc(C2=C(c3ccccc3)C(=O)OC2)cc1,O=S(c1ccc(C2=C(c3ccccc3)C(=O)OC2)cc1)(C)=O
507,O=C1Nc2ccc(Cl)cc2C(c2ccccc2Cl)=NC1O,C1(c2c(Cl)cccc2)=NC(O)C(=O)Nc2ccc(Cl)cc21
508,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2,C(C1Cc2cc(OC)c(OC)cc2C1=O)C1CCN(Cc2ccccc2)CC1
509,C[C@H]1c2cccc(O)c2C(=O)C2=C(O)[C@]3(O)C(=O)C(C(N)=O)=C(O)[C@@H](N(C)C)[C@@H]3[C@@H](O)[C@@H]21,[C@H]12[C@H](N(C)C)C(O)=C(C(N)=O)C(=O)[C@@]1(O)C(O)=C1[C@@H]([C@@H](C)c3c(c(O)ccc3)C1=O)[C@@H]2O
510,C#CC1(O)CCC2C3CCC4=CC(=O)CCC4C3CCC21CC,C1(=O)CCC2C3C(C4C(CC)(C(O)(C#C)CC4)CC3)CCC2=C1
511,C[C@]12CCC3=C4CCC(=O)C=C4CC[C@H]3[C@@H]1CC[C@@]2(O)CC#N,C(C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3CC[C@@]21C)#N
512,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21CC,[C@H]12[C@@](CC)([C@@](C#C)(O)CC1)CC[C@H]1[C@H]2CCC2=CC(=O)CC[C@H]12
513,CCOc1ccccc1O[C@H](c1ccccc1)[C@H]1CNCCO1,O(c1ccccc1O[C@@H]([C@@H]1OCCNC1)c1ccccc1)CC
514,N[C@@H](C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(Cl)CC[C@H]12)c1ccccc1,C1CC(Cl)=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@@H](c3ccccc3)N)[C@@H]12
515,C[C@H](N)[C@H](O)c1ccccc1,c1ccc([C@@H](O)[C@@H](N)C)cc1
516,Cc1ncc([N+](=O)[O-])n1CCO,O=[N+](c1cnc(C)n1CCO)[O-]
517,Cc1cccc(C)c1NC(=O)C(C)N,Cc1cccc(C)c1NC(=O)C(C)N
518,Nc1cc(N2CCCCC2)nc(N)[n+]1[O-],n1c(N)[n+]([O-])c(N)cc1N1CCCCC1
519,CCC1(CCC(C)C)C(=O)NC(=O)NC1=O,C(CC1(CC)C(=O)NC(=O)NC1=O)C(C)C
520,COc1ccc2cc([C@H](C)C(=O)O)ccc2c1,COc1cc2ccc([C@H](C)C(=O)O)cc2cc1
521,CN1C(=O)NC(=O)C(C)(C2=CCCCC2)C1=O,N1(C)C(=O)NC(=O)C(C2=CCCCC2)(C)C1=O
522,NC(=O)N1c2ccccc2CC(=O)c2ccccc21,NC(N1c2ccccc2CC(=O)c2c1cccc2)=O
523,O=C(c1ccccc1)c1ccc2n1CCC2C(=O)O,c1ccccc1C(c1n2c(cc1)C(C(=O)O)CC2)=O
524,Cc1ccc(C(=O)c2ccc(CC(=O)O)n2C)cc1,c1(C)ccc(C(=O)c2n(C)c(CC(O)=O)cc2)cc1
525,Cc1cc(C)nc(NS(=O)(=O)c2ccc(N)cc2)n1,n1c(NS(=O)(c2ccc(N)cc2)=O)nc(C)cc1C
526,CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,c1cc2c(cc1Cl)C(c1ccccc1)=NCC(=O)N2C
527,OC(Cn1cncn1)(Cn1cncn1)c1ccc(F)cc1F,c1ncn(CC(c2ccc(F)cc2F)(Cn2cncn2)O)n1
528,CNC(=C[N+](=O)[O-])NCCSCc1csc(CN(C)C)n1,CN(C)Cc1nc(CSCCNC(=C[N+](=O)[O-])NC)cs1
529,CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccc(O)cc3)[C@H]2SC1,C1C(C)=C(C(O)=O)N2[C@@H]([C@H](NC([C@H](N)c3ccc(O)cc3)=O)C2=O)S1
530,CC1CN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3-c2ccc(F)cc2F)CCN1,OC(=O)c1c(=O)c2cc(F)c(N3CCNC(C)C3)cc2n(-c2c(F)cc(F)cc2)c1
531,Cc1cnc(C(=O)NCCc2ccc(S(=O)(=O)NC(=O)NC3CCCCC3)cc2)cn1,C1(NC(NS(=O)(c2ccc(CCNC(=O)c3cnc(C)cn3)cc2)=O)=O)CCCCC1
532,Cn1c(=O)c2[nH]cnc2n(C)c1=O,c12c(nc[nH]1)n(C)c(=O)n(C)c2=O
533,Cn1nnc2c(C(N)=O)ncn2c1=O,O=C(N)c1c2nnn(C)c(=O)n2cn1
534,CCN(CC)c1cc(C)nc2ncnn12,c1(N(CC)CC)cc(C)nc2ncnn12
535,COc1cc(NC(C)CCCN)c2ncccc2c1,C(CC(Nc1c2c(cccn2)cc(OC)c1)C)CN
536,O=P1(NCCCl)OCCCN1CCCl,N(CCCl)P1(=O)N(CCCl)CCCO1
537,Cc1noc(NS(=O)(=O)c2ccc(N)cc2)c1C,O=S(Nc1onc(C)c1C)(c1ccc(N)cc1)=O
538,C[C@@H](c1ncncc1F)[C@](O)(Cn1cncn1)c1ccc(F)cc1F,c1c(F)ccc([C@](O)([C@@H](C)c2ncncc2F)Cn2cncn2)c1F
539,COc1c(N2CCNC(C)C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,C(=O)(O)c1cn(C2CC2)c2c(cc(F)c(N3CCNC(C)C3)c2OC)c1=O
540,O=C1c2ccccc2C(=O)C1c1ccccc1,C1(=O)C(c2ccccc2)C(=O)c2ccccc21
541,Clc1cccc(Cl)c1NC1=NCCN1,c1(Cl)cccc(Cl)c1NC1=NCCN1
542,CC(O)Cn1cnc2c1c(=O)n(C)c(=O)n2C,C(C(C)O)n1c2c(=O)n(C)c(=O)n(C)c2nc1
543,CS(=O)(=O)OC[C@H](O)[C@@H](O)COS(C)(=O)=O,C(OS(=O)(C)=O)[C@H](O)[C@@H](O)COS(C)(=O)=O
544,O=C1Nc2ccc(Cl)cc2C(c2ccccc2)=NC1O,c12ccc(Cl)cc1C(c1ccccc1)=NC(O)C(=O)N2
